uuid,occurrenceID,raw_institutionCode,raw_collectionCode,taxonConceptID,eventDate,occurrenceYear,scientificName,taxonRank,taxonRankID,country,kingdom,phylum,classs,order,family,genus,genusGuid,species,speciesGuid,stateProvince,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,month,basisOfRecord,left,right,dataProviderUid,dataProviderName,dataResourceUid,dataResourceName,assertions,speciesGroups,geospatialKosher,taxonomicKosher,collector,collectors,raw_scientificName,latLong,point1,point01,point001,point0001,point00001,namesLsid,license,identificationVerificationStatus,gridReference,vitality,raw_taxonId,publicResolutionInMeters,vernacularName,raw_locationRemarks,lifeStage,locationId,raw_samplingProtocol,raw_vernacularName,raw_occurrenceRemarks,raw_catalogNumber,image,images,multimedia,imageUrl,largeImageUrl,smallImageUrl,thumbnailUrl,imageUrls,eventDateEnd,miscDateProperties.occurrence_date_end_dt
d0698327-0366-4705-ba27-8a9d20be775f,5482273,,NatureSpot | Records,NBNSYS0000031889,1500508800000.0,1483228800000,Diplolepis eglanteriae agg.,species aggregate,6952,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,,,England,52.659286,-1.187554,70.7,2017,07,HumanObservation,77693,77693,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Higgott, Mike","['Higgott, M. Mike']",Diplolepis eglanteriae agg.,"52.659286,-1.187554","53,-1","52.7,-1.2","52.66,-1.19","52.659,-1.188","52.6593,-1.1876",Diplolepis eglanteriae agg.|NBNSYS0000031889|Smooth Pea Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,SK550071,,NBNSYS0000031889,0.0,Smooth Pea Gall,,,,,Smooth Pea Gall,,,,,,,,,,,,
56036b66-1fca-4117-851a-2071c6799317,17836114,,NatureSpot | Records,NBNSYS0000031889,1599782400000.0,1577836800000,Diplolepis eglanteriae agg.,species aggregate,6952,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,,,England,52.698388,-1.180392,7.1,2020,09,HumanObservation,77693,77693,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Smith, Peter","['Smith, P. Peter']",Diplolepis eglanteriae agg.,"52.698388,-1.180392","53,-1","52.7,-1.2","52.7,-1.18","52.698,-1.18","52.6984,-1.1804",Diplolepis eglanteriae agg.|NBNSYS0000031889|Smooth Pea Gall|Animalia|Cynipidae,CC-BY,Accepted - correct,SK55481150,,NBNSYS0000031889,0.0,Smooth Pea Gall,,['gall'],,,Smooth Pea Gall,,,,,,,,,,,,
ec8307da-3a70-4c65-87c7-bdc943e56fdb,LC000008000005AG,,LC0000080000000B,NBNSYS0000031888,995155200000.0,978307200000,Diplolepis eglanteriae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis eglanteriae,NBNSYS0000031888,England,53.344539,-2.772758,70.7,2001,07,HumanObservation,77691,77691,dp133,Record,dr3310,"Record species dataset covering Cheshire, Halton, Warrington & Wirral","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,not provided,['not provided'],Diplolepis eglanteriae,"53.344539,-2.772758","53,-3","53.3,-2.8","53.34,-2.77","53.345,-2.773","53.3445,-2.7728",Diplolepis eglanteriae|NBNSYS0000031888||Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ486833,not recorded,NBNSYS0000031888,0.0,,NULL,['larval gall'],DSS000120000003B,field record,,,,,,,,,,,,,
78cbf826-1058-4629-b2bb-ff59061f01da,CCW0006800002GQR,NRW,CCW000680000001B,NBNSYS0000031892,1309910400000.0,1293840000000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,50.691945,-3.783107,70.7,2011,07,HumanObservation,77697,77697,dp122,Natural Resources Wales,dr1212,Welsh Invertebrate Database (WID),"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,U. Garland,"[', U. Garl']",,"50.691945,-3.783107","51,-4","50.7,-3.8","50.69,-3.78","50.692,-3.783","50.6919,-3.7831",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,OGL,Accepted,SX741895,,NBNSYS0000031892,,,,['gall'],CCW00068000000AE,,,,,,,,,,,,,,
324f15f4-8dbd-43e5-b57e-95be493638cf,459651,LRERC,County Recorder Database,NBNSYS0000031893,1372204800000.0,1356998400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.853557,-0.917362,1414.2,2013,06,HumanObservation,77699,77699,dp156,Leicestershire and Rutland Environmental Records Centre,dr2465,Leicestershire and Rutland Environmental Records Centre records 2010-2014,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,-Withheld-,['-Withheld-'],Diplolepis rosae,"52.853557,-0.917362","53,-1","52.9,-0.9","52.85,-0.92","52.854,-0.917","52.8536,-0.9174",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - correct,SK72J,dead,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,,,,,,,,,,,,,
147eb0a2-7586-426d-9345-43341b8c50e7,SR0002850001PQWK,CPERC,,NBNSYS0000031893,1504915200000.0,1483228800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.161128,-0.17401,1414.2,2017,09,HumanObservation,77699,77699,dp101,Cambridgeshire & Peterborough Environmental Records Centre,dr3116,Cambridgeshire and Peterborough Environmental Records Centre data,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis rosae,"52.161128,-0.17401","52,-0","52.2,-0.2","52.16,-0.17","52.161,-0.174","52.1611,-0.174",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,TL25L,not recorded,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
e23ff9b4-1e51-4ca4-91df-f771d3d540a2,SR0002850000NFXK,CPERC,,NBNSYS0000031893,1277942400000.0,1262304000000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.468835,-0.308522,1414.2,2010,07,HumanObservation,77699,77699,dp101,Cambridgeshire & Peterborough Environmental Records Centre,dr3116,Cambridgeshire and Peterborough Environmental Records Centre data,"['firstOfMonth', 'decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis rosae,"52.468835,-0.308522","52,-0","52.5,-0.3","52.47,-0.31","52.469,-0.309","52.4688,-0.3085",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,TL18N,not recorded,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
69f93b21-6811-433a-8c2b-311642dead81,CI000166000086LV,HBRG,CI0001660000001O,NBNSYS0000031893,1311379200000.0,1293840000000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Scotland,57.319618,-5.697013,707.1,2011,07,HumanObservation,77699,77699,dp7,Highland Biological Recording Group,dr965,HBRG Insects Dataset Vol 1,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Neil Roberts,"['Roberts, N. Neil']",,"57.319618,-5.697013","57,-6","57.3,-5.7","57.32,-5.7","57.32,-5.697","57.3196,-5.697",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,NG7731,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,Field Observation,,,,,,,,,,,,,
4bc73ba2-a7f3-4d55-8770-1f2d4efb9ec3,DSS001890000BB6V,,DSS001890000000O,NBNSYS0000031893,1175990400000.0,1167609600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.272261,-2.506039,70.7,2007,04,HumanObservation,77699,77699,dp133,Record,dr3310,"Record species dataset covering Cheshire, Halton, Warrington & Wirral","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,not provided,['not provided'],Diplolepis rosae,"53.272261,-2.506039","53,-3","53.3,-2.5","53.27,-2.51","53.272,-2.506","53.2723,-2.506",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ663751,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,,['None'],DSS000120000039Z,field record,,,,,,,,,,,,,
998752f8-269f-4d6e-9b07-d6aed26208ba,BRC000000006KI6U,SEWBReC,,NBNSYS0000031893,1564185600000.0,1546300800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.73563,-3.377122,7071.1,2019,07,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Mark Evans,"['Evans, M. Mark']",Diplolepis rosae,"51.73563,-3.377122","52,-3","51.7,-3.4","51.74,-3.38","51.736,-3.377","51.7356,-3.3771",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - plausible,SO00,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
c81eb112-bccb-4380-835d-65aae936d1b0,BRC000000008RRFZ,SEWBReC,,NBNSYS0000031893,1593561600000.0,1577836800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.642006,-3.663328,7071.1,2020,07,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['firstOfMonth', 'decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Paul Parsons,"['Parsons, P. Paul']",Diplolepis rosae,"51.642006,-3.663328","52,-4","51.6,-3.7","51.64,-3.66","51.642,-3.663","51.642,-3.6633",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - plausible,SS89,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
55ddb8f7-11ba-4ac3-8563-1e2ded354ae9,WA0000590001PLQT,Biodiversity Information Service for Powys & BBNP,,NBNSYS0000031892,1567814400000.0,1546300800000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,Wales,52.006902,-3.239743,7071.1,2019,09,HumanObservation,77697,77697,dp96,BIS for Powys & Brecon Beacons National Park,dr1784,Miscellaneous records held by BIS,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Withheld,['Withheld'],Diplolepis nervosa,"52.006902,-3.239743","52,-3","52,-3.2","52.01,-3.24","52.007,-3.24","52.0069,-3.2397",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,SO13,not recorded,NBNSYS0000031892,0.0,,,,,,,,,,,,,,,,,,
e1079b33-b2d7-4e4d-9d8a-7c6159c75cab,42594517,,NatureSpot | Records,NBNSYS0000031893,1750636800000.0,1735689600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.669724,-0.578073,70.7,2025,06,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"lemmon, roy","['Lemmon, R. Roy']","Diplolepis rosae (Linnaeus, 1758)","52.669724,-0.578073","53,-1","52.7,-0.6","52.67,-0.58","52.67,-0.578","52.6697,-0.5781",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,SK962089,,NBNSYS0000031893,0.0,Bedeguar Gall,,['gall'],,,Robin's Pin-Cushion Gall,On Rosa canina.,,,,,,,,,,,
4ba938f7-7e51-4004-bc9e-b7359696fdac,https://www.ispotnature.org/communities/uk-and-ireland/view/observation/213951/robins-pincushion-gall,iSpot,,NBNSYS0000031893,1379635200000.0,1356998400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,50.8656,-1.7411,7071.0,2013,09,HumanObservation,77699,77699,dp267,iSpot,dr2701,iSpot British Isles observations,"['geodeticDatumAssumedWgs84', 'gridReferenceCalculatedFromLatLong']","['Animals', 'Arthropods', 'Insects']",true,true,New Forest Walker,['New Forest Walker'],Diplolepis rosae,"50.8656,-1.7411","51,-2","50.9,-1.7","50.87,-1.74","50.866,-1.741","50.8656,-1.7411",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SU10,,NBNSYS0000031893,,Bedeguar Gall,,,,,Robin's Pincushion Gall,,213951,,,,,,,,,,
fefe1041-0dc7-49b6-8fea-6803c0acae8a,SR00028500014CBT,CPERC,,NBNSYS0000031888,1379635200000.0,1356998400000,Diplolepis eglanteriae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis eglanteriae,NBNSYS0000031888,England,52.252744,-0.287454,1414.2,2013,09,HumanObservation,77691,77691,dp101,Cambridgeshire & Peterborough Environmental Records Centre,dr3116,Cambridgeshire and Peterborough Environmental Records Centre data,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis eglanteriae,"52.252744,-0.287454","52,-0","52.3,-0.3","52.25,-0.29","52.253,-0.287","52.2527,-0.2875",Diplolepis eglanteriae|NBNSYS0000031888||Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,TL16R,not recorded,NBNSYS0000031888,,,,,,,,,,,,,,,,,,,
8a0298bf-9646-4410-adac-a332424a5341,BRC000000001B1MO,SEWBReC,,NBNSYS0000031893,1437177600000.0,1420070400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.467561,-3.225066,7071.1,2015,07,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,David Slade,"['Slade, D. David']",Diplolepis rosae,"51.467561,-3.225066","51,-3","51.5,-3.2","51.47,-3.23","51.468,-3.225","51.4676,-3.2251",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - plausible,ST17,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
421714d2-c15e-4581-b26c-e08cfe663833,6239543,,NatureSpot | Records,NBNSYS0000031889,1505174400000.0,1483228800000,Diplolepis eglanteriae agg.,species aggregate,6952,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,,,England,52.635288,-0.555546,70.7,2017,09,HumanObservation,77693,77693,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Smith, Ann","['Smith, A. Ann']",Diplolepis eglanteriae agg.,"52.635288,-0.555546","53,-1","52.6,-0.6","52.64,-0.56","52.635,-0.556","52.6353,-0.5555",Diplolepis eglanteriae agg.|NBNSYS0000031889|Smooth Pea Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,SK978051,,NBNSYS0000031889,0.0,Smooth Pea Gall,,,,,Smooth Pea Gall,,,,,,,,,,,,
5a912f99-344e-4434-bfc9-e981f0d288a1,DSS000120000SKSU,,DSS000120000003X,NBNSYS0000031892,1286841600000.0,1262304000000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,53.230597,-2.47334,707.1,2010,10,HumanObservation,77697,77697,dp133,Record,dr3310,"Record species dataset covering Cheshire, Halton, Warrington & Wirral","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,not provided,['not provided'],Diplolepis nervosa,"53.230597,-2.47334","53,-2","53.2,-2.5","53.23,-2.47","53.231,-2.473","53.2306,-2.4733",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ6870,not recorded,NBNSYS0000031892,0.0,,"Whatcroft, Cheshire",['Gall'],DSS00012000001WY,field record,,,,,,,,,,,,,
5194d541-1ea1-4585-b3b4-56e8c06fa3c3,31138957,,NatureSpot | Records,NBNSYS0000031893,1687824000000.0,1672531200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.762205,-1.41386,70.7,2023,06,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Bell, Melinda","['Bell, M. Melinda']","Diplolepis rosae (Linnaeus, 1758)","52.762205,-1.41386","53,-1","52.8,-1.4","52.76,-1.41","52.762,-1.414","52.7622,-1.4139",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - correct,SK396184,,NBNSYS0000031893,0.0,Bedeguar Gall,,['gall'],,,Robin's Pin-Cushion Gall,on dog rose,,,,,,,,,,,
39716e57-70e4-4878-a6eb-70af4b87c539,tbswq6v5,ABReC,,NBNSYS0000031894,1630972800000.0,1609459200000,Diplolepis spinosissimae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis spinosissimae,NBNSYS0000031894,Scotland,56.123828,-6.141999,7.1,2021,09,HumanObservation,77701,77701,dp59,Argyll Biological Records Centre,dr819,Argyll Biological Records Dataset,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"C Farmer, C Irvine, D Jardine, J Hamilton","['Farmer, C.|Irvine, C.|Jardine, D.|Hamilton, J.']",,"56.123828,-6.141999","56,-6","56.1,-6.1","56.12,-6.14","56.124,-6.142","56.1238,-6.142",Diplolepis spinosissimae|NBNSYS0000031894||Animalia|Cynipidae,CC-BY,Accepted - considered correct,NM42670007,,NBNSYS0000031894,0.0,,,['Gall'],,Field record / observation,,Several galls with live larva inside.  Host: Rosa spinosissima,,,,,,,,,,,
607eb1dc-95f8-4052-8ec4-583da1764b2a,https://www.ispotnature.org/communities/uk-and-ireland/view/observation/213740/robins-pin-cushion-,iSpot,,NBNSYS0000031893,1380153600000.0,1356998400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,50.7255,-1.7741,7071.0,2013,09,HumanObservation,77699,77699,dp267,iSpot,dr2701,iSpot British Isles observations,"['geodeticDatumAssumedWgs84', 'gridReferenceCalculatedFromLatLong']","['Animals', 'Arthropods', 'Insects']",true,true,pirayaguara,['Pirayaguara'],Diplolepis rosae,"50.7255,-1.7741","51,-2","50.7,-1.8","50.73,-1.77","50.725,-1.774","50.7255,-1.7741",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SZ19,,NBNSYS0000031893,,Bedeguar Gall,,,,,Robins Pin Cushion Gall,,213740,,,,,,,,,,
46af189f-6d8e-4792-b78f-956ab553d55c,BRC000000002BL7V,SEWBReC,,NBNSYS0000031893,1471219200000.0,1451606400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.376078,-3.366302,7071.1,2016,08,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Laura Moss,"['Moss, L. Laura']",Diplolepis rosae,"51.376078,-3.366302","51,-3","51.4,-3.4","51.38,-3.37","51.376,-3.366","51.3761,-3.3663",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - plausible,ST06,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
f9ed73b2-bfd6-463d-ac55-3080ea10fde0,MMEEE1DREEEOJFHB,SEWBReC,,NBNSYS0000031893,1572134400000.0,1546300800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.464199,-3.512892,7071.1,2019,10,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Rob and Linda Nottage,"['Nottage, R. Rob|Nottage, L. Linda']",Diplolepis rosae,"51.464199,-3.512892","51,-4","51.5,-3.5","51.46,-3.51","51.464,-3.513","51.4642,-3.5129",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - plausible,SS97,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
523b693c-9313-4060-b20f-ae1906416540,CI00016600006XSL,HBRG,CI0001660000001O,NBNSYS0000031893,1221868800000.0,1199145600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Scotland,57.388583,-4.367409,0.7,2008,09,HumanObservation,77699,77699,dp7,Highland Biological Recording Group,dr965,HBRG Insects Dataset Vol 1,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Jimmy McKellar,"['Mckellar, J. Jimmy']",,"57.388583,-4.367409","57,-4","57.4,-4.4","57.39,-4.37","57.389,-4.367","57.3886,-4.3674",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - considered correct,NH5779935606,,NBNSYS0000031893,0.0,Bedeguar Gall,,,,Field Observation,,Not fresh - possibly last year's.,,,,,,,,,,,
9aefcf2d-e351-44eb-9378-b3e645a5c4d0,3625996,,NatureSpot | Records,NBNSYS0000031892,1467849600000.0,1451606400000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.6594,-0.696691,70.7,2016,07,HumanObservation,77697,77697,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Grimes, Martin","['Grimes, M. Martin']","Diplolepis nervosa (Curtis, 1838)","52.6594,-0.696691","53,-1","52.7,-0.7","52.66,-0.7","52.659,-0.697","52.6594,-0.6967",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY,Accepted,SK882076,,NBNSYS0000031892,0.0,,,,,,Sputnik Gall Wasp,Sputnik gall wasp on Rosa canina,,,,,,,,,,,
91736e4a-6342-4e41-b976-90ad4d17de3f,DSS000120000RAL5,,DSS000120000003X,NBNSYS0000031894,1144195200000.0,1136073600000,Diplolepis spinosissimae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis spinosissimae,NBNSYS0000031894,England,53.42429,-3.092488,707.1,2006,04,HumanObservation,77701,77701,dp133,Record,dr3310,"Record species dataset covering Cheshire, Halton, Warrington & Wirral","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,not provided,['not provided'],Diplolepis spinosissimae,"53.42429,-3.092488","53,-3","53.4,-3.1","53.42,-3.09","53.424,-3.092","53.4243,-3.0925",Diplolepis spinosissimae|NBNSYS0000031894||Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ2792,not recorded,NBNSYS0000031894,0.0,,"Leasowe Sand Dunes, Wirral, Cheshire",['None'],DSS00012000000VM,field record,,,,,,,,,,,,,
